route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
RE8,200800614889172,14889172,,2838,0,,
S9,201014214887853,14887853,,24934,0,,
R27,200819014886624,14886624,,901255,0,,
S4,200984714890055,14890055,,900757,0,,
R3,200838314883859,14883859,,912965,0,,
R5,201055114890456,14890456,,10543,0,,
R6,201058714890466,14890466,,10612,0,,
S40,200868214886944,14886944,,25410,0,,
S6,200893814902622,14902622,,24654,0,,
S11,200953214884644,14884644,,25227,0,,
S7,200846314889382,14889382,,24741,0,,
S4,200839314889325,14889325,,900781,0,,
R7,200939214889828,14889828,,10730,0,,
S11,200900214889624,14889624,,25069,0,,
R2,200904614887170,14887170,,22648,0,,
R11,200922614889740,14889740,,10161,0,,
S13,201048014890400,14890400,,24371,0,,
XP1,201116814890757,14890757,,900378,0,,
S9,201115714888486,14888486,,931423,0,,
R28,201137614890858,14890858,,2920,0,,
R6,201109614890730,14890730,,10632,0,,
RE2,200922414884443,14884443,,2276,0,,
R22,201020214885112,14885112,,912062,0,,
S8,200909614887192,14887192,,24858,0,,
S1,200905814889662,14889662,,24022,0,,
R3,200884214889555,14889555,,900964,0,,
R2,200882214889547,14889547,,22626,0,,
S8,201143914890967,14890967,,24853,0,,
R17,200861814886894,14886894,,901115,0,,
S13,200860414889441,14889441,,24361,0,,
R17,200889114889582,14889582,,900188,0,,
S1,201025714890293,14890293,,24168,0,,
S11,200851714889374,14889374,,25032,0,,
S11,200951714889903,14889903,,25047,0,,
S10,200992214890118,14890118,,25170,0,,
S50,201088314890614,14890614,,25553,0,,
R7,200880314887022,14887022,,10715,0,,
R2,201090914890634,14890634,,22604,0,,
R6,201062614885398,14885398,,10648,0,,
S7,200996514890210,14890210,,24753,0,,
RE6,201172714891025,14891025,,2634,0,,
S1,200947814889861,14889861,,24178,0,,
S7,200892414887104,14887104,,24726,0,,
S4,200985814890066,14890066,,900735,0,,
S1,201121914890779,14890779,,24148,0,,
R3,201063114885401,14885401,,912932,0,,
R22,200839114886754,14886754,,911069,0,,
S6,200946014902766,14902766,,24705,0,,
R38,200974314884797,14884797,,10898,0,,
R27,201114414888477,14888477,,901245,0,,
R2,201190514891123,14891123,,22663,0,,
R21,200921614884438,14884438,,25306,0,,
S11,200854614883971,14883971,,25261,0,,
S10,201040514890380,14890380,,25164,0,,
R38,201022414890276,14890276,,10870,0,,
R18,200903114887160,14887160,,10436,0,,
S3,201020714890268,14890268,,900886,0,,
R14,200845814889395,14889395,,25878,0,,
R17,201115114888482,14888482,,901182,0,,
S4,201034414890329,14890329,,900783,0,,
XP1,201084314890585,14890585,,900319,0,,
R16,201116714888493,14888493,,901626,0,,
S13,200856814889421,14889421,,24328,0,,
R5,201154714890940,14890940,,10518,0,,
S3,201167114890999,14890999,,900818,0,,
R28,200940814889842,14889842,,2933,0,,
S11,201005314884994,14884994,,25090,0,,
S5,200899614887118,14887118,,24513,0,,
S6,200996114902670,14902670,,24669,0,,
XP2,201188014891110,14891110,,2947,0,,
S11,200806314889166,14889166,,25071,0,,
R18,201004014887784,14887784,,10440,0,,
R21,200950814889896,14889896,,25341,0,,
R28,200933614889786,14889786,,910352,0,,
S1,200866814889467,14889467,,24150,0,,
R27,201117314888499,14888499,,901211,0,,
S5,201148614888675,14888675,,24549,0,,
S50,200991014890106,14890106,,25552,0,,
R37,200858614889434,14889434,,10775,0,,
R21,201175614891036,14891036,,25393,0,,
S4,200838214889316,14889316,,900743,0,,
R14,200962114887531,14887531,,25865,0,,
R38,201070214890517,14890517,,10876,0,,
R38,201101114890678,14890678,,10854,0,,
R38,200920914889736,14889736,,10873,0,,
R6,200812614889205,14889205,,10637,0,,
RE2,201189214886308,14886308,,2260,0,,
S1,200829414889279,14889279,,24160,0,,
S4,200986114890069,14890069,,900739,0,,
R23,200865714886922,14886922,,10244,0,,
S5,200857214889422,14889422,,24558,0,,
R37,201008514887817,14887817,,10781,0,,
R21,200826314883780,14883780,,25326,0,,
R11,201061914888144,14888144,,10159,0,,
S6,200798114902517,14902517,,24631,0,,
XP1,201134314890836,14890836,,900377,0,,
RE13,200811514889200,14889200,,2347,0,,
R31,200859214886878,14886878,,10062,0,,
R16,201114914890750,14890750,,900660,0,,
S13,201008314890200,14890200,,24346,0,,
S10,200988614890086,14890086,,25155,0,,
S11,200856114883980,14883980,,25255,0,,
S8,200897514889678,14889678,,24829,0,,
S9,200966814887558,14887558,,931450,0,,
S3,201021114890270,14890270,,900806,0,,
S13,201098814890649,14890649,,24378,0,,
R17,200966614887556,14887556,,901181,0,,
S11,201005014884992,14884992,,25221,0,,
R31,200844114886795,14886795,,10025,0,,
RE8,200800914889177,14889177,,2815,0,,
S9,201000514890139,14890139,,24925,0,,
XP2,201181314891059,14891059,,910354,0,,
S1,201073514888223,14888223,,24141,0,,
R36,200858714889435,14889435,,10676,0,,
R27,201169814888819,14888819,,901236,0,,
R14,201045714890410,14890410,,25854,0,,
R38,201188714891114,14891114,,10881,0,,
R37,200906714889666,14889666,,10783,0,,
R37,200807914889183,14889183,,10767,0,,
R6,200859814889439,14889439,,10638,0,,
RE1,200811914889201,14889201,,900070,0,,
R40,200976714887627,14887627,,10004,0,,
R13,200922514889739,14889739,,10327,0,,
S1,201153014890931,14890931,,24176,0,,
R6,201172414886188,14886188,,10604,0,,
S9,200964814889965,14889965,,24904,0,,
R36,201055414890455,14890455,,10689,0,,
S11,201051514885331,14885331,,25219,0,,
R14,200848814889386,14889386,,25870,0,,
S3,200820114889237,14889237,,900828,0,,
S13,201006314890184,14890184,,24373,0,,
R7,200843014889352,14889352,,10742,0,,
R1,201023714890283,14890283,,10102,0,,
S1,201103714890697,14890697,,24095,0,,
R2,201090714885624,14885624,,22638,0,,
S8,200995314890211,14890211,,24837,0,,
R25,200842114886777,14886777,,11265,0,,
RE4,200825714889268,14889268,,2416,0,,
R4,200815814889216,14889216,,10945,0,,
S9,201064614888161,14888161,,931413,0,,
R31,201040814890382,14890382,,10028,0,,
S4,201115014890751,14890751,,900788,0,,
R31,200993114888023,14888023,,10085,0,,
R34,200958814889944,14889944,,10458,0,,
R38,201163214890982,14890982,,10884,0,,
S6,201146014902597,14902597,,24649,0,,
R1,200808314886560,14886560,,10112,0,,
R28,200934614889793,14889793,,910361,0,,
R28,201039014890367,14890367,,2940,0,,
RE13,200959214887512,14887512,,3007,0,,
XP1,201016914890243,14890243,,900340,0,,
RE5,200966014889968,14889968,,2512,0,,
S5,200901114887140,14887140,,24512,0,,
R28,201136714890851,14890851,,2957,0,,
R38,201070414890518,14890518,,10867,0,,
S40,201076114888242,14888242,,25480,0,,
S7,201113614888472,14888472,,24719,0,,
RE3,200854214889408,14889408,,900960,0,,
S50,201134114890834,14890834,,928342,0,,
S8,200801814889211,14889211,,24881,0,,
RE8,201048214885287,14885287,,2863,0,,
R31,201138214888640,14888640,,10070,0,,
S4,201119014885818,14885818,,902738,0,,
R11,201164514888786,14888786,,10180,0,,
R18,200973214887606,14887606,,10439,0,,
S9,201166914888800,14888800,,931453,0,,
R18,200953314887471,14887471,,10432,0,,
R2,200956514887498,14887498,,22661,0,,
R31,200842414886780,14886780,,10046,0,,
R6,201010814885032,14885032,,10603,0,,
S50,201178614891039,14891039,,25569,0,,
R22,200883514889552,14889552,,900046,0,,
RE80,201153914890936,14890936,,25506,0,,
S1,200866314889466,14889466,,24154,0,,
R22,201065814888167,14888167,,911054,0,,
RE1,201058214890463,14890463,,900020,0,,
S6,200850014902562,14902562,,24642,0,,
RE4,201139914890876,14890876,,2439,0,,
R27,201016414887871,14887871,,901249,0,,
XP1,201017514890247,14890247,,900304,0,,
R36,201173514888842,14888842,,10698,0,,
S2,201141714902063,14902063,,24236,0,,
R31,201138414890865,14890865,,10060,0,,
S13,200807314883644,14883644,,24333,0,,
S6,200944214902482,14902482,,24619,0,,
